"Time","Family","Genus","Species","Number","Activity","TL","Comment","ID"
37.80423,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",55
37.83733,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",55
37.84903,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",55
37.94663,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",55
37.98583,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",55
38.06953,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",55
38.12933,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",55
38.15633,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time in",56
38.17573,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",55
38.23083,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",55
38.24893,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",56
38.28173,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",56
38.28453,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time out",55
38.32843,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",56
38.36793,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",56
38.40103,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",56
38.44773,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Porites",56
38.62063,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time out",56
38.98383,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time in",57
39.23483,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"unknown",57
39.31583,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"unknown",57
39.36253,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"unknown",57
39.39443,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"unknown",57
39.41503,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"unknown",57
39.80103,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",57
39.82463,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",57
39.87913,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time out",57
41.20013,"Chaetodontidae","Chaetodon","ephippium",1,"Passing",12,"time in",58
41.25943,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time in",59
41.27083,"Chaetodontidae","Chaetodon","ephippium",1,"Passing",12,"time out",58
41.48683,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",59
41.69343,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Porites",59
41.75653,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",59
41.80383,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",59
41.81663,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time out",59
43.71933,"Labridae","Labrichthys","unilineatus",1,"Passing",10,"time in",60
43.83113,"Labridae","Labrichthys","unilineatus",1,"Passing",10,"time out",60
45.74553,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time in",61
45.78143,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
45.85873,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
45.89593,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
45.93493,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
45.94773,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
45.97413,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
45.98943,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
45.99883,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
46.07703,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
46.09593,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",61
46.14093,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time out",61
46.41673,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time in",62
46.48073,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",62
46.51993,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",62
46.61893,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",62
46.64983,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",62
46.68263,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",62
46.70043,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",62
46.74043,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",62
46.75763,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",62
46.77273,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",62
46.92503,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",62
47.01213,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",62
47.11193,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Tabular Acropora",62
47.26453,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time out",62
48.59593,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time in",63
48.71683,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time in",64
48.71713,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Tabular Acropora",63
48.74053,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Tabular Acropora",63
48.78243,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",64
48.88753,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time out",63
48.92793,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time out",64
48.91667,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time in",65
48.91667,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time in",66
48.92247,"Chaetodontidae","Chaetodon","lunulatus",1,"Passing",7,"time in",67
48.92867,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",65
48.94137,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",65
48.95787,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
48.98317,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",65
49.00707,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time out",65
49.01007,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.02537,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.03957,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",66
49.04567,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.05707,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.06817,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.07597,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.09717,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.13997,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.15747,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.16307,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.18497,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.19387,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",67
49.22367,"Chaetodontidae","Chaetodon","lunulatus",1,"Passing",7,"time out",67
49.25897,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",66
49.32097,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time out",66
49.36597,"Chaetodontidae","Chaetodon","lunulatus",1,"Passing",7,"time in",68
49.38547,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Tabular Acropora",68
49.48747,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.52977,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.60157,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.61177,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.63017,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.64297,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.66487,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.67937,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.69797,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.70917,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.72357,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.74587,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",7,"Branching Acropora",68
49.77087,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time in",69
49.78477,"Chaetodontidae","Chaetodon","lunulatus",1,"Passing",7,"time out",68
49.80837,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",69
50.00327,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.01917,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.02887,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.04087,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.05307,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.06477,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.08177,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.09397,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.13067,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",69
50.25277,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Porites",69
50.29387,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Porites",69
50.32697,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",69
50.40147,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time out",69
52.03947,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time in",70
52.05727,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Porites",70
52.10737,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"unknown",70
52.13627,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"unknown",70
52.23497,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Branching Acropora",70
52.34987,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Porites",70
52.37377,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time out",70
54.96077,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time in",71
55.18707,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"unknown",71
55.33277,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Tabular Acropora",71
55.38707,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",6,"Tabular Acropora",71
55.56277,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",6,"time out",71
57.83027,"Chaetodontidae","Chaetodon","unimaculatus",1,"Passing",12,"time in",72
57.83867,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
57.86307,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
57.93347,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
57.94067,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
57.95657,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
57.97097,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
58.07057,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
58.08917,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
58.10057,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
58.16147,"Chaetodontidae","Chaetodon","unimaculatus",1,"Feeding",12,"Branching Acropora",72
58.28437,"Chaetodontidae","Chaetodon","unimaculatus",1,"Passing",12,"time out",72
59.67157,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Passing",5,"time in",73
59.70107,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",73
59.79807,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",73
59.82927,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",73
59.88517,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",73
59.89407,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"Branching Acropora",73
59.95907,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",73
59.98077,"Chaetodontidae","Chaetodon","aureofasciatus",1,"Feeding",5,"unknown",73
